Patch_location,id_label
10613.npy,0
10614.npy,0
10615.npy,0
10616.npy,0
10617.npy,0
10618.npy,0
10619.npy,0
10620.npy,0
10621.npy,0
10622.npy,0
10623.npy,0
10624.npy,0
10625.npy,0
10626.npy,0
10627.npy,0
10628.npy,0
10629.npy,0
10630.npy,2
10631.npy,2
10632.npy,0
10633.npy,0
10634.npy,2
10635.npy,0
10636.npy,2
10637.npy,2
10638.npy,0
10639.npy,2
10640.npy,0
10641.npy,2
10642.npy,0
10643.npy,0
10644.npy,0
10645.npy,0
10646.npy,0
10647.npy,0
10648.npy,0
10649.npy,0
10650.npy,0
10651.npy,0
10652.npy,0
10653.npy,0
10654.npy,0
10655.npy,0
10656.npy,0
10657.npy,0
10658.npy,0
10659.npy,0
10660.npy,0
10661.npy,0
10662.npy,0
10663.npy,0
10664.npy,0
10665.npy,0
10666.npy,0
10667.npy,0
10668.npy,0
10669.npy,0
10670.npy,0
10671.npy,0
10672.npy,0
10673.npy,0
10674.npy,0
10675.npy,0
10676.npy,0
10677.npy,0
10678.npy,0
10679.npy,0
10680.npy,0
10681.npy,0
10682.npy,0
10683.npy,0
10684.npy,0
10685.npy,0
10686.npy,0
10687.npy,0
10688.npy,0
10689.npy,0
10690.npy,0
10691.npy,4
10692.npy,4
10693.npy,4
10694.npy,0
10695.npy,0
10696.npy,0
10697.npy,0
10698.npy,0
10699.npy,0
10700.npy,0
10701.npy,0
10702.npy,0
10703.npy,0
10704.npy,0
10705.npy,0
10706.npy,0
10707.npy,0
10708.npy,0
10709.npy,0
10710.npy,0
10711.npy,0
10712.npy,0
10713.npy,0
10714.npy,0
10715.npy,0
10716.npy,0
10717.npy,0
10718.npy,0
10719.npy,4
10720.npy,4
10721.npy,4
10722.npy,4
10723.npy,4
10724.npy,4
10725.npy,4
10726.npy,4
10727.npy,4
10728.npy,4
10729.npy,0
10730.npy,4
10731.npy,0
10732.npy,0
10733.npy,4
10734.npy,4
10735.npy,0
10736.npy,0
10737.npy,0
10738.npy,0
10739.npy,0
10740.npy,0
10741.npy,0
10742.npy,0
10743.npy,0
10744.npy,0
10745.npy,0
10746.npy,0
10747.npy,0
10748.npy,0
10749.npy,0
10750.npy,0
10751.npy,0
10752.npy,0
10753.npy,0
10754.npy,0
10755.npy,0
10756.npy,0
10757.npy,0
10758.npy,0
10759.npy,0
10760.npy,0
10761.npy,4
10762.npy,4
10763.npy,0
10764.npy,0
10765.npy,0
10766.npy,4
10767.npy,0
10768.npy,0
10769.npy,0
10770.npy,0
10771.npy,0
10772.npy,0
10773.npy,0
10774.npy,0
10775.npy,0
10776.npy,0
10777.npy,0
10778.npy,0
10779.npy,4
10780.npy,4
10781.npy,0
10782.npy,4
10783.npy,4
10784.npy,4
10785.npy,4
10786.npy,0
10787.npy,4
10788.npy,0
10789.npy,0
10790.npy,4
10791.npy,4
10792.npy,0
10793.npy,0
10794.npy,0
10795.npy,0
10796.npy,0
10797.npy,0
10798.npy,4
10799.npy,0
10800.npy,0
10801.npy,0
10802.npy,0
10803.npy,0
10804.npy,4
10805.npy,0
10806.npy,0
10807.npy,0
10808.npy,0
10809.npy,0
10810.npy,0
10811.npy,4
10812.npy,0
10813.npy,0
10814.npy,0
10815.npy,0
10816.npy,0
10817.npy,0
10818.npy,0
10819.npy,0
10820.npy,0
10821.npy,0
10822.npy,0
10823.npy,0
10824.npy,0
10825.npy,0
10826.npy,0
10827.npy,0
10828.npy,0
10829.npy,0
10830.npy,0
10831.npy,0
10832.npy,0
10833.npy,0
10834.npy,0
10835.npy,0
10836.npy,0
10837.npy,0
10838.npy,0
10839.npy,0
10840.npy,0
10841.npy,0
10842.npy,0
10843.npy,0
10844.npy,0
10845.npy,0
10846.npy,0
10847.npy,0
10848.npy,0
10849.npy,0
10850.npy,0
10851.npy,0
10852.npy,0
10853.npy,0
10854.npy,4
10855.npy,4
10856.npy,4
10857.npy,4
10858.npy,0
10859.npy,0
10860.npy,0
10861.npy,0
10862.npy,0
10863.npy,0
10864.npy,0
10865.npy,0
10866.npy,0
10867.npy,0
10868.npy,0
10869.npy,0
10870.npy,0
10871.npy,0
10872.npy,0
10873.npy,0
10874.npy,0
10875.npy,0
10876.npy,0
10877.npy,0
10878.npy,0
10879.npy,0
10880.npy,0
10881.npy,0
10882.npy,4
10883.npy,4
10884.npy,4
10885.npy,4
10886.npy,4
10887.npy,4
10888.npy,0
10889.npy,4
10890.npy,4
10891.npy,4
10892.npy,4
10893.npy,0
10894.npy,0
10895.npy,0
10896.npy,0
10897.npy,0
10898.npy,4
10899.npy,0
10900.npy,0
10901.npy,0
10902.npy,0
10903.npy,0
10904.npy,0
10905.npy,0
10906.npy,0
10907.npy,0
10908.npy,0
10909.npy,0
10910.npy,0
10911.npy,0
10912.npy,0
10913.npy,0
10914.npy,0
10915.npy,0
10916.npy,0
10917.npy,0
10918.npy,0
10919.npy,0
10920.npy,0
10921.npy,0
10922.npy,0
10923.npy,4
10924.npy,4
10925.npy,0
10926.npy,4
10927.npy,4
10928.npy,4
10929.npy,0
10930.npy,0
10931.npy,4
10932.npy,0
10933.npy,0
10934.npy,0
10935.npy,4
10936.npy,0
10937.npy,0
10938.npy,0
10939.npy,0
10940.npy,0
10941.npy,0
10942.npy,0
10943.npy,0
10944.npy,0
10945.npy,0
10946.npy,0
10947.npy,0
10948.npy,0
10949.npy,0
10950.npy,0
10951.npy,0
10952.npy,0
10953.npy,0
10954.npy,0
10955.npy,0
10956.npy,0
10957.npy,0
10958.npy,0
10959.npy,0
10960.npy,0
10961.npy,0
10962.npy,0
10963.npy,0
10964.npy,0
10965.npy,0
10966.npy,0
10967.npy,0
10968.npy,0
10969.npy,0
10970.npy,0
10971.npy,0
10972.npy,0
10973.npy,0
10974.npy,0
10975.npy,0
10976.npy,0
10977.npy,0
10978.npy,0
10979.npy,0
10980.npy,0
10981.npy,0
10982.npy,0
10983.npy,0
10984.npy,0
10985.npy,0
10986.npy,0
10987.npy,0
10988.npy,0
10989.npy,0
10990.npy,2
10991.npy,0
10992.npy,2
10993.npy,0
10994.npy,0
10995.npy,2
10996.npy,2
10997.npy,0
10998.npy,0
10999.npy,0
11000.npy,2
11001.npy,0
11002.npy,0
11003.npy,2
11004.npy,0
11005.npy,0
11006.npy,0
11007.npy,0
11008.npy,0
11009.npy,0
11010.npy,0
11011.npy,0
11012.npy,0
11013.npy,0
11014.npy,0
11015.npy,0
11016.npy,0
11017.npy,0
11018.npy,0
11019.npy,0
11020.npy,0
11021.npy,0
11022.npy,0
11023.npy,0
11024.npy,0
11025.npy,0
11026.npy,0
11027.npy,0
11028.npy,0
11029.npy,0
11030.npy,0
11031.npy,0
11032.npy,0
11033.npy,0
11034.npy,0
11035.npy,0
11036.npy,0
11037.npy,0
11038.npy,0
11039.npy,0
11040.npy,0
11041.npy,0
11042.npy,0
11043.npy,0
11044.npy,0
11045.npy,0
11046.npy,0
11047.npy,0
11048.npy,0
11049.npy,0
11050.npy,0
11051.npy,0
11052.npy,0
11053.npy,0
11054.npy,0
11055.npy,0
11056.npy,0
11057.npy,0
11058.npy,0
11059.npy,0
11060.npy,0
11061.npy,0
11062.npy,0
11063.npy,0
11064.npy,0
11065.npy,0
11066.npy,0
11067.npy,0
11068.npy,0
11069.npy,0
11070.npy,0
11071.npy,0
11072.npy,0
11073.npy,0
11074.npy,0
11075.npy,0
11076.npy,0
11077.npy,0
11078.npy,0
11079.npy,0
11080.npy,0
11081.npy,0
11082.npy,0
11083.npy,0
11084.npy,0
11085.npy,0
11086.npy,0
11087.npy,0
11088.npy,0
11089.npy,0
11090.npy,0
11091.npy,0
11092.npy,0
11093.npy,0
11094.npy,0
11095.npy,0
11096.npy,0
11097.npy,0
11098.npy,0
11099.npy,0
11100.npy,0
11101.npy,0
11102.npy,0
11103.npy,0
11104.npy,0
11105.npy,0
11106.npy,0
11107.npy,0
11108.npy,0
11109.npy,0
11110.npy,0
11111.npy,0
11112.npy,0
11113.npy,0
11114.npy,0
11115.npy,0
11116.npy,0
11117.npy,0
11118.npy,0
11119.npy,0
11120.npy,0
11121.npy,0
11122.npy,0
11123.npy,0
11124.npy,0
11125.npy,0
11126.npy,0
11127.npy,0
11128.npy,0
11129.npy,0
11130.npy,0
11131.npy,0
11132.npy,0
11133.npy,0
11134.npy,0
11135.npy,0
11136.npy,4
11137.npy,4
11138.npy,4
11139.npy,4
11140.npy,0
11141.npy,0
11142.npy,4
11143.npy,4
11144.npy,4
11145.npy,0
11146.npy,4
11147.npy,4
11148.npy,0
11149.npy,4
11150.npy,4
11151.npy,4
11152.npy,0
11153.npy,0
11154.npy,0
11155.npy,0
11156.npy,0
11157.npy,0
11158.npy,0
11159.npy,0
11160.npy,0
11161.npy,0
11162.npy,0
11163.npy,0
11164.npy,0
11165.npy,0
11166.npy,0
11167.npy,0
11168.npy,0
11169.npy,0
11170.npy,0
11171.npy,0
11172.npy,0
11173.npy,0
11174.npy,0
11175.npy,0
11176.npy,0
11177.npy,0
11178.npy,0
11179.npy,0
11180.npy,0
11181.npy,0
11182.npy,0
11183.npy,0
11184.npy,0
11185.npy,0
11186.npy,0
11187.npy,0
11188.npy,0
11189.npy,0
11190.npy,0
11191.npy,0
11192.npy,0
11193.npy,0
11194.npy,0
11195.npy,0
11196.npy,0
11197.npy,0
11198.npy,0
11199.npy,0
11200.npy,0
11201.npy,0
11202.npy,0
11203.npy,0
11204.npy,0
11205.npy,0
11206.npy,0
11207.npy,4
11208.npy,4
11209.npy,0
11210.npy,0
11211.npy,4
11212.npy,0
11213.npy,0
11214.npy,0
11215.npy,0
11216.npy,4
11217.npy,0
11218.npy,4
11219.npy,0
11220.npy,0
11221.npy,0
11222.npy,0
11223.npy,0
11224.npy,0
11225.npy,0
11226.npy,0
11227.npy,2
11228.npy,0
11229.npy,2
11230.npy,0
11231.npy,0
11232.npy,0
11233.npy,0
11234.npy,0
11235.npy,0
11236.npy,0
11237.npy,0
11238.npy,0
11239.npy,0
11240.npy,0
11241.npy,0
11242.npy,0
11243.npy,0
11244.npy,0
11245.npy,0
11246.npy,0
11247.npy,0
11248.npy,0
11249.npy,0
11250.npy,0
11251.npy,4
11252.npy,4
11253.npy,0
11254.npy,4
11255.npy,4
11256.npy,4
11257.npy,4
11258.npy,4
11259.npy,0
11260.npy,0
11261.npy,0
11262.npy,4
11263.npy,0
11264.npy,4
11265.npy,0
11266.npy,0
11267.npy,4
11268.npy,0
11269.npy,0
11270.npy,0
11271.npy,0
11272.npy,0
11273.npy,4
11274.npy,4
11275.npy,0
11276.npy,0
11277.npy,4
11278.npy,0
11279.npy,0
11280.npy,0
11281.npy,0
11282.npy,4
11283.npy,0
11284.npy,0
11285.npy,0
11286.npy,0
11287.npy,0
11288.npy,0
11289.npy,0
11290.npy,4
11291.npy,0
11292.npy,4
11293.npy,0
11294.npy,0
11295.npy,4
11296.npy,4
11297.npy,4
11298.npy,4
11299.npy,4
11300.npy,4
11301.npy,4
11302.npy,4
11303.npy,4
11304.npy,4
11305.npy,4
11306.npy,4
11307.npy,0
11308.npy,4
11309.npy,0
11310.npy,4
11311.npy,4
11312.npy,4
11313.npy,0
11314.npy,4
11315.npy,4
11316.npy,0
11317.npy,0
11318.npy,4
11319.npy,0
11320.npy,0
11321.npy,0
11322.npy,0
11323.npy,0
11324.npy,0
11325.npy,0
11326.npy,0
11327.npy,0
11328.npy,0
11329.npy,0
11330.npy,0
11331.npy,0
11332.npy,0
11333.npy,0
11334.npy,0
11335.npy,0
11336.npy,0
11337.npy,0
11338.npy,0
11339.npy,0
11340.npy,0
11341.npy,0
11342.npy,0
11343.npy,0
11344.npy,0
11345.npy,0
11346.npy,0
11347.npy,0
11348.npy,0
11349.npy,0
11350.npy,0
11351.npy,0
11352.npy,0
11353.npy,0
11354.npy,0
11355.npy,4
11356.npy,4
11357.npy,4
11358.npy,4
11359.npy,4
11360.npy,4
11361.npy,4
11362.npy,4
11363.npy,4
11364.npy,0
11365.npy,4
11366.npy,0
11367.npy,4
11368.npy,0
11369.npy,4
11370.npy,4
11371.npy,0
11372.npy,4
11373.npy,0
11374.npy,0
11375.npy,0
11376.npy,0
11377.npy,4
11378.npy,4
11379.npy,0
11380.npy,0
11381.npy,4
11382.npy,0
11383.npy,4
11384.npy,0
11385.npy,0
11386.npy,0
11387.npy,0
11388.npy,4
11389.npy,0
11390.npy,0
11391.npy,0
11392.npy,0
11393.npy,0
11394.npy,0
11395.npy,0
11396.npy,0
11397.npy,0
11398.npy,0
11399.npy,0
11400.npy,4
11401.npy,4
11402.npy,0
11403.npy,4
11404.npy,0
11405.npy,4
11406.npy,4
11407.npy,4
11408.npy,4
11409.npy,4
11410.npy,4
11411.npy,0
11412.npy,4
11413.npy,4
11414.npy,0
11415.npy,0
11416.npy,0
11417.npy,4
11418.npy,4
11419.npy,0
11420.npy,4
11421.npy,4
11422.npy,4
11423.npy,4
11424.npy,4
11425.npy,0
11426.npy,0
11427.npy,0
11428.npy,0
11429.npy,4
11430.npy,0
11431.npy,0
11432.npy,0
11433.npy,0
11434.npy,0
11435.npy,0
11436.npy,0
11437.npy,0
11438.npy,0
11439.npy,0
11440.npy,0
11441.npy,0
11442.npy,0
11443.npy,0
11444.npy,0
11445.npy,0
11446.npy,0
11447.npy,0
11448.npy,0
